,Year,EVTYPE,State_Code,Property_Damage,Crop_Damage,Fatalities,Injuries,Total_Damage,Weather_Type,State_Name_Upper,State_Name_Lower
289,2006,STRONG WIND,AK,0.1,0,0,0,0.1,WIND,ALASKA,Alaska
290,2006,THUNDERSTORM WIND,AK,5,0,0,0,5,STORMS,ALASKA,Alaska
291,2006,TSTM WIND/HAIL,AK,2,0,0,0,2,RAIN/HAIL,ALASKA,Alaska
292,2006,WILD/FOREST FIRE,AK,1245,10,0,0,1255,HOT/DRY WEATHER,ALASKA,Alaska
293,2006,WILDFIRE,AK,405,0,0,0,405,HOT/DRY WEATHER,ALASKA,Alaska
294,2007,COASTAL FLOOD,AK,800,0,0,0,800,FLOODS,ALASKA,Alaska
295,2007,FLASH FLOOD,AK,5,0,0,0,5,FLOODS,ALASKA,Alaska
296,2007,FLOOD,AK,1239.28,0,0,0,1239.28,FLOODS,ALASKA,Alaska
297,2007,HIGH SURF,AK,12,0,0,0,12,SURGE/SURF,ALASKA,Alaska
298,2007,THUNDERSTORM WIND,AK,5,0,0,0,5,STORMS,ALASKA,Alaska
299,2007,TSTM WIND,AK,13,0,0,0,13,STORMS,ALASKA,Alaska
300,2007,WILD/FOREST FIRE,AK,400,0,0,0,400,HOT/DRY WEATHER,ALASKA,Alaska
301,2008,COASTAL FLOOD,AK,0,0,2,0,0,FLOODS,ALASKA,Alaska
302,2008,FLASH FLOOD,AK,30,0,0,0,30,FLOODS,ALASKA,Alaska
303,2008,FLOOD,AK,211.5,0,0,0,211.5,FLOODS,ALASKA,Alaska
304,2008,HIGH WIND,AK,49.2,5,0,0,54.2,SURGE/SURF,ALASKA,Alaska
305,2008,HIGH WINDS,AK,1.5,0,0,0,1.5,SURGE/SURF,ALASKA,Alaska
306,2008,HIGH WINDS/HEAVY RAIN,AK,5,0,0,0,5,SURGE/SURF,ALASKA,Alaska
307,2008,LIGHTNING,AK,1,0,0,1,1,LIGHTNING,ALASKA,Alaska
308,2008,STORM SURGE,AK,10,0,0,0,10,SURGE/SURF,ALASKA,Alaska
309,2008,WILDFIRE,AK,1150,0,0,0,1150,HOT/DRY WEATHER,ALASKA,Alaska
310,2009,COASTAL FLOOD,AK,12.06,0,0,0,12.06,FLOODS,ALASKA,Alaska
311,2009,FLOOD,AK,13,0,0,0,13,FLOODS,ALASKA,Alaska
312,2009,HEAVY RAIN,AK,12.5,0,0,0,12.5,RAIN/HAIL,ALASKA,Alaska
313,2009,HIGH SURF,AK,130,0,0,0,130,SURGE/SURF,ALASKA,Alaska
314,2009,HIGH WIND,AK,489.5,0,0,0,489.5,SURGE/SURF,ALASKA,Alaska
315,2009,HIGH WINDS,AK,72,0,0,0,72,SURGE/SURF,ALASKA,Alaska
316,2009,HIGH WINDS HEAVY RAINS,AK,7.5,10,0,0,17.5,SURGE/SURF,ALASKA,Alaska
317,2009,RIVER FLOOD,AK,10,0,0,0,10,FLOODS,ALASKA,Alaska
318,2009,STORM SURGE,AK,5.69,0,0,0,5.69,SURGE/SURF,ALASKA,Alaska
319,2009,THUNDERSTORM WINDS,AK,500,0,0,0,500,STORMS,ALASKA,Alaska
320,2010,BLIZZARD,AK,0,0,1,0,0,BLIZZARDS,ALASKA,Alaska
321,2010,FLOOD,AK,741.9,0,0,0,741.9,FLOODS,ALASKA,Alaska
322,2010,HEAVY SNOW,AK,75,0,1,0,75,SNOW/ICE,ALASKA,Alaska
323,2010,HIGH SEAS,AK,0.5,0,1,1,0.5,SURGE/SURF,ALASKA,Alaska
324,2010,HIGH WIND,AK,787.5,11,0,1,798.5,SURGE/SURF,ALASKA,Alaska
325,2010,HIGH WINDS,AK,15.5,0,0,1,15.5,SURGE/SURF,ALASKA,Alaska
326,2010,ICE JAM FLOOD (MINOR,AK,1,0,0,0,1,SNOW/ICE,ALASKA,Alaska
327,2010,ICE STORM,AK,48,0,0,0,48,SNOW/ICE,ALASKA,Alaska
328,2010,STORM SURGE,AK,732.9,0,0,0,732.9,SURGE/SURF,ALASKA,Alaska
329,2010,STRONG WIND,AK,15,0,0,0,15,WIND,ALASKA,Alaska
330,2011,AVALANCHE,AK,0,0,1,1,0,AVALANCHE,ALASKA,Alaska
331,2011,BLIZZARD,AK,1,0,0,0,1,BLIZZARDS,ALASKA,Alaska
332,2011,COASTAL FLOOD,AK,1049,0,1,0,1049,FLOODS,ALASKA,Alaska
333,2011,FLOOD,AK,105,0,0,0,105,FLOODS,ALASKA,Alaska
334,2011,HEAVY RAIN,AK,1857,0,0,0,1857,RAIN/HAIL,ALASKA,Alaska
335,2011,HEAVY SNOW,AK,130,0,0,12,130,SNOW/ICE,ALASKA,Alaska
336,2011,HIGH WIND,AK,590.6,111,0,4,701.6,SURGE/SURF,ALASKA,Alaska
337,2011,HIGH WINDS,AK,66,0,0,0,66,SURGE/SURF,ALASKA,Alaska
338,2011,ICE STORM,AK,184,0,0,31,184,SNOW/ICE,ALASKA,Alaska
339,2011,LANDSLIDE,AK,400,0,0,0,400,LAND SLIDES,ALASKA,Alaska
340,2011,STORM SURGE,AK,612,0,0,0,612,SURGE/SURF,ALASKA,Alaska
341,2011,STRONG WIND,AK,1.2,0,0,0,1.2,WIND,ALASKA,Alaska
342,2012,AVALANCHE,AK,13,0,5,1,13,AVALANCHE,ALASKA,Alaska
343,2012,BLIZZARD,AK,0,0,2,1,0,BLIZZARDS,ALASKA,Alaska
344,2012,FLOOD,AK,752,8,0,0,760,FLOODS,ALASKA,Alaska
345,2012,HEAVY SNOW,AK,308,0,2,2,308,SNOW/ICE,ALASKA,Alaska
346,2012,HEAVY SNOW/WIND,AK,50,0,0,0,50,SNOW/ICE,ALASKA,Alaska
347,2012,HIGH TIDES,AK,150,0,0,0,150,SURGE/SURF,ALASKA,Alaska
348,2012,HIGH WIND,AK,1420.15,30,0,0,1450.15,SURGE/SURF,ALASKA,Alaska
349,2012,RECORD RAINFALL,AK,0.5,0,0,0,0.5,RAIN/HAIL,ALASKA,Alaska
350,2012,WINTER STORM,AK,30,0,0,0,30,COLD WEATHER,ALASKA,Alaska
351,2001,COLD/WIND CHILL,AZ,120,0,0,0,120,COLD WEATHER,ARIZONA,Arizona
352,2001,DUST STORM,AZ,96,0,2,46,96,STORMS,ARIZONA,Arizona
353,2001,EXTREME COLD/WIND CHILL,AZ,31,0,0,0,31,COLD WEATHER,ARIZONA,Arizona
354,2001,FLASH FLOOD,AZ,1035,0,1,0,1035,FLOODS,ARIZONA,Arizona
355,2001,FLOOD,AZ,1710,0,1,8,1710,FLOODS,ARIZONA,Arizona
356,2001,HEAVY RAIN,AZ,10,0,0,0,10,RAIN/HAIL,ARIZONA,Arizona
357,2001,HEAVY SNOW,AZ,50,0,2,0,50,SNOW/ICE,ARIZONA,Arizona
358,2001,HIGH WIND,AZ,622,0,0,0,622,SURGE/SURF,ARIZONA,Arizona
359,2001,ICE STORM,AZ,0,0,5,0,0,SNOW/ICE,ARIZONA,Arizona
360,2001,STRONG WIND,AZ,5,0,0,0,5,WIND,ARIZONA,Arizona
361,2001,THUNDERSTORM WIND,AZ,327.5,0,0,0,327.5,STORMS,ARIZONA,Arizona
362,2001,THUNDERSTORM WINDS,AZ,5,0,0,0,5,STORMS,ARIZONA,Arizona
363,2001,TORNADO,AZ,80,0,0,0,80,TORNADO,ARIZONA,Arizona
364,2001,WINTER STORM,AZ,100,0,4,0,100,COLD WEATHER,ARIZONA,Arizona
365,2002,COLD/WIND CHILL,AZ,0,0,2,1,0,COLD WEATHER,ARIZONA,Arizona
366,2002,DUST STORM,AZ,0,0,2,13,0,STORMS,ARIZONA,Arizona
367,2002,EXTREME COLD/WIND CHILL,AZ,30,0,0,0,30,COLD WEATHER,ARIZONA,Arizona
368,2002,FLASH FLOOD,AZ,100.5,0,0,0,100.5,FLOODS,ARIZONA,Arizona
369,2002,FLOOD,AZ,1556.96,505,0,0,2061.96,FLOODS,ARIZONA,Arizona
370,2002,FROST/FREEZE,AZ,2,300,0,0,302,COLD WEATHER,ARIZONA,Arizona
371,2002,HEAVY RAIN,AZ,0,0,1,3,0,RAIN/HAIL,ARIZONA,Arizona
372,2002,HEAVY SNOW,AZ,50,0,0,4,50,SNOW/ICE,ARIZONA,Arizona
373,2002,HIGH WIND,AZ,163,0,0,0,163,SURGE/SURF,ARIZONA,Arizona
374,2002,LIGHTNING,AZ,50,0,0,5,50,LIGHTNING,ARIZONA,Arizona
375,2002,SLEET,AZ,0,0,2,0,0,SNOW/ICE,ARIZONA,Arizona
376,2002,STRONG WIND,AZ,88,0,0,2,88,WIND,ARIZONA,Arizona
377,2002,THUNDERSTORM WINDS,AZ,0.5,0,0,0,0.5,STORMS,ARIZONA,Arizona
378,2002,TORNADO,AZ,82.7,0,0,0,82.7,TORNADO,ARIZONA,Arizona
379,2002,TSTM WIND,AZ,5,0,0,0,5,STORMS,ARIZONA,Arizona
380,2002,TSTM WIND/HAIL,AZ,3,0,0,0,3,RAIN/HAIL,ARIZONA,Arizona
381,2003,DUST STORM,AZ,230,0,0,5,230,STORMS,ARIZONA,Arizona
382,2003,FLASH FLOOD,AZ,115,0,3,0,115,FLOODS,ARIZONA,Arizona
383,2003,FLOOD,AZ,2.9,0,0,0,2.9,FLOODS,ARIZONA,Arizona
384,2003,FOG,AZ,0,0,0,8,0,FOG,ARIZONA,Arizona
385,2003,HAIL,AZ,2,0,0,0,2,RAIN/HAIL,ARIZONA,Arizona
386,2003,HEAVY RAIN,AZ,500,0,0,0,500,RAIN/HAIL,ARIZONA,Arizona
387,2003,HEAVY SNOW,AZ,5,0,0,15,5,SNOW/ICE,ARIZONA,Arizona
388,2003,HIGH WIND,AZ,265,0,2,17,265,SURGE/SURF,ARIZONA,Arizona
389,2003,LIGHTNING,AZ,6,0,0,0,6,LIGHTNING,ARIZONA,Arizona
390,2003,STRONG WIND,AZ,97,0,0,0,97,WIND,ARIZONA,Arizona
391,2003,THUNDERSTORM WIND,AZ,58,0,0,0,58,STORMS,ARIZONA,Arizona
392,2003,TORNADO,AZ,107.5,0,0,3,107.5,TORNADO,ARIZONA,Arizona
393,2003,TSTM WIND,AZ,3,0,0,0,3,STORMS,ARIZONA,Arizona
394,2003,WILDFIRE,AZ,150,0,0,0,150,HOT/DRY WEATHER,ARIZONA,Arizona
395,2003,WINTER STORM,AZ,0,0,11,10,0,COLD WEATHER,ARIZONA,Arizona
396,2003,WINTER WEATHER,AZ,0,0,0,53,0,COLD WEATHER,ARIZONA,Arizona
397,2004,DUST DEVIL,AZ,0,0,0,2,0,WIND,ARIZONA,Arizona
398,2004,DUST STORM,AZ,215,0,10,20,215,STORMS,ARIZONA,Arizona
399,2004,HIGH WIND,AZ,395,0,2,0,395,SURGE/SURF,ARIZONA,Arizona
400,2004,LIGHTNING,AZ,1,0,0,0,1,LIGHTNING,ARIZONA,Arizona
401,2004,STRONG WIND,AZ,74,0,0,0,74,WIND,ARIZONA,Arizona
402,2004,TORNADO,AZ,2,0,0,0,2,TORNADO,ARIZONA,Arizona
403,2004,TSTM WIND,AZ,28,0,0,0,28,STORMS,ARIZONA,Arizona
404,2004,WILD/FOREST FIRE,AZ,90,0,0,0,90,HOT/DRY WEATHER,ARIZONA,Arizona
405,2004,WINTER STORM,AZ,20,0,0,0,20,COLD WEATHER,ARIZONA,Arizona
406,2005,DUST DEVIL,AZ,3.5,0,0,6,3.5,WIND,ARIZONA,Arizona
407,2005,DUST STORM,AZ,80,0,0,10,80,STORMS,ARIZONA,Arizona
408,2005,EXCESSIVE HEAT,AZ,0,0,12,0,0,HOT/DRY WEATHER,ARIZONA,Arizona
409,2005,FLASH FLOOD,AZ,42,0,0,0,42,FLOODS,ARIZONA,Arizona
410,2005,HIGH WIND,AZ,141,0,0,1,141,SURGE/SURF,ARIZONA,Arizona
411,2005,LIGHTNING,AZ,200,0,4,0,200,LIGHTNING,ARIZONA,Arizona
412,2005,STRONG WIND,AZ,18.2,0,4,1,18.2,WIND,ARIZONA,Arizona
413,2005,THUNDERSTORM WIND,AZ,234,5,0,0,239,STORMS,ARIZONA,Arizona
414,2005,THUNDERSTORM WINDS,AZ,50,0,0,0,50,STORMS,ARIZONA,Arizona
415,2005,TORNADO,AZ,25.28,0,0,0,25.28,TORNADO,ARIZONA,Arizona
416,2005,TSTM WIND,AZ,20.5,0,0,1,20.5,STORMS,ARIZONA,Arizona
417,2005,WILD/FOREST FIRE,AZ,240,0,0,0,240,HOT/DRY WEATHER,ARIZONA,Arizona
418,2005,WILDFIRE,AZ,563,0,0,1,563,HOT/DRY WEATHER,ARIZONA,Arizona
419,2006,DUST DEVIL,AZ,40,0,0,0,40,WIND,ARIZONA,Arizona
420,2006,FLASH FLOOD,AZ,75,0,0,0,75,FLOODS,ARIZONA,Arizona
421,2006,HEAT,AZ,0,0,1,0,0,HOT/DRY WEATHER,ARIZONA,Arizona
422,2006,HIGH WIND,AZ,1,0,0,0,1,SURGE/SURF,ARIZONA,Arizona
423,2006,HIGH WINDS,AZ,0,0,0,1,0,SURGE/SURF,ARIZONA,Arizona
424,2006,LIGHTNING,AZ,5,0,0,6,5,LIGHTNING,ARIZONA,Arizona
425,2006,THUNDERSTORM WIND,AZ,253.5,0,0,3,253.5,STORMS,ARIZONA,Arizona
426,2006,THUNDERSTORM WINDS,AZ,1500.5,0,0,0,1500.5,STORMS,ARIZONA,Arizona
427,2006,THUNDERSTORM WINDS/HAIL,AZ,0,0,0,1,0,RAIN/HAIL,ARIZONA,Arizona
428,2006,TORNADO,AZ,630,0,1,56,630,TORNADO,ARIZONA,Arizona
429,2006,TSTM WIND,AZ,1893,10,6,1,1903,STORMS,ARIZONA,Arizona
430,2006,WILD/FOREST FIRE,AZ,100,0,0,0,100,HOT/DRY WEATHER,ARIZONA,Arizona
431,2006,WILDFIRE,AZ,160,0,0,0,160,HOT/DRY WEATHER,ARIZONA,Arizona
432,2007,APACHE COUNTY,AZ,5,0,0,0,5,OTHER,ARIZONA,Arizona
433,2007,DUST DEVIL,AZ,25,0,0,0,25,WIND,ARIZONA,Arizona
434,2007,DUST STORM,AZ,555,0,1,65,555,STORMS,ARIZONA,Arizona
435,2007,EXCESSIVE HEAT,AZ,0,0,39,0,0,HOT/DRY WEATHER,ARIZONA,Arizona
436,2007,FLASH FLOOD,AZ,6551.7,0,10,22,6551.7,FLOODS,ARIZONA,Arizona
437,2007,FLOOD,AZ,523,0,0,0,523,FLOODS,ARIZONA,Arizona
438,2007,HAIL,AZ,98.8,0,0,0,98.8,RAIN/HAIL,ARIZONA,Arizona
439,2007,HEAVY RAIN,AZ,565,0,0,0,565,RAIN/HAIL,ARIZONA,Arizona
440,2007,HIGH WIND,AZ,10,0,0,0,10,SURGE/SURF,ARIZONA,Arizona
441,2007,LANDSLIDE,AZ,10,0,0,0,10,LAND SLIDES,ARIZONA,Arizona
442,2007,LIGHTNING,AZ,1350.75,0,5,22,1350.75,LIGHTNING,ARIZONA,Arizona
443,2007,STRONG WIND,AZ,2,0,0,0,2,WIND,ARIZONA,Arizona
444,2007,THUNDERSTORM WIND,AZ,7269,0,0,7,7269,STORMS,ARIZONA,Arizona
445,2007,THUNDERSTORM WINDS,AZ,153,0,0,0,153,STORMS,ARIZONA,Arizona
446,2007,TORNADO,AZ,1060.53,0,0,10,1060.53,TORNADO,ARIZONA,Arizona
447,2007,TSTM WIND,AZ,30,0,0,0,30,STORMS,ARIZONA,Arizona
448,2007,TSTM WIND,AZ,7811.1,100,2,80,7911.1,STORMS,ARIZONA,Arizona
449,2007,TSTM WIND/HAIL,AZ,187,0,0,0,187,RAIN/HAIL,ARIZONA,Arizona
450,2007,URBAN/SML STREAM FLD,AZ,92,0,0,0,92,FLOODS,ARIZONA,Arizona
451,2007,WILDFIRE,AZ,131,0,0,13,131,HOT/DRY WEATHER,ARIZONA,Arizona
452,2008,DRY MICROBURST,AZ,5,0,0,1,5,WIND,ARIZONA,Arizona
453,2008,DUST STORM,AZ,262,0,0,0,262,STORMS,ARIZONA,Arizona
454,2008,EXCESSIVE HEAT,AZ,0,0,4,0,0,HOT/DRY WEATHER,ARIZONA,Arizona
455,2008,FLASH FLOOD,AZ,2737,5,40,122,2742,FLOODS,ARIZONA,Arizona
456,2008,FLOOD,AZ,590,0,0,0,590,FLOODS,ARIZONA,Arizona
457,2008,HAIL,AZ,85.9,79,0,0,164.9,RAIN/HAIL,ARIZONA,Arizona
458,2008,HEAVY RAIN,AZ,242,0,0,0,242,RAIN/HAIL,ARIZONA,Arizona
459,2008,LIGHTNING,AZ,1606,0,4,39,1606,LIGHTNING,ARIZONA,Arizona
460,2008,STRONG WIND,AZ,0,0,0,1,0,WIND,ARIZONA,Arizona
461,2008,THUNDERSTORM WIND,AZ,5427.7,0,0,4,5427.7,STORMS,ARIZONA,Arizona
462,2008,THUNDERSTORM WINDS,AZ,2729.1,0,0,4,2729.1,STORMS,ARIZONA,Arizona
463,2008,TORNADO,AZ,1439.43,0,2,64,1439.43,TORNADO,ARIZONA,Arizona
464,2008,TSTM WIND,AZ,7004.5,50,2,60,7054.5,STORMS,ARIZONA,Arizona
465,2008,TSTM WIND/HAIL,AZ,170,0,0,1,170,RAIN/HAIL,ARIZONA,Arizona
466,2008,URBAN/SML STREAM FLD,AZ,13,0,0,1,13,FLOODS,ARIZONA,Arizona
467,2009,DUST STORM,AZ,300,0,0,5,300,STORMS,ARIZONA,Arizona
468,2009,FLASH FLOOD,AZ,3023.6,5,7,6,3028.6,FLOODS,ARIZONA,Arizona
469,2009,HAIL,AZ,533.1,72,0,2,605.1,RAIN/HAIL,ARIZONA,Arizona
470,2009,HEAT,AZ,0,0,2,0,0,HOT/DRY WEATHER,ARIZONA,Arizona
471,2009,HEAVY RAIN,AZ,103,0,0,0,103,RAIN/HAIL,ARIZONA,Arizona
472,2009,LIGHTNING,AZ,605,0,3,13,605,LIGHTNING,ARIZONA,Arizona
473,2009,THUNDERSTORM WIND,AZ,3032.5,0,0,4,3032.5,STORMS,ARIZONA,Arizona
474,2009,THUNDERSTORM WINDS,AZ,1612.1,0,1,11,1612.1,STORMS,ARIZONA,Arizona
475,2009,TORNADO,AZ,1857.56,30,0,4,1887.56,TORNADO,ARIZONA,Arizona
476,2009,TROPICAL STORM,AZ,0,200,0,0,200,STORMS,ARIZONA,Arizona
477,2009,TSTM WIND,AZ,1773,0,0,6,1773,STORMS,ARIZONA,Arizona
478,2009,TSTM WIND/HAIL,AZ,2.5,0,0,0,2.5,RAIN/HAIL,ARIZONA,Arizona
479,2009,URBAN/SML STREAM FLD,AZ,0.5,0,0,0,0.5,FLOODS,ARIZONA,Arizona
480,2010,DUST STORM,AZ,400,0,0,15,400,STORMS,ARIZONA,Arizona
481,2010,FLASH FLOOD,AZ,55.93,3,1,0,58.93,FLOODS,ARIZONA,Arizona
482,2010,FLOOD,AZ,123,0,0,0,123,FLOODS,ARIZONA,Arizona
483,2010,HAIL,AZ,1118.8,0,1,6,1118.8,RAIN/HAIL,ARIZONA,Arizona
484,2010,HEAVY RAIN,AZ,50,0,0,0,50,RAIN/HAIL,ARIZONA,Arizona
485,2010,HIGH WIND,AZ,43,0,0,0,43,SURGE/SURF,ARIZONA,Arizona
486,2010,LIGHTNING,AZ,35,0,1,9,35,LIGHTNING,ARIZONA,Arizona
487,2010,STRONG WIND,AZ,17,0,0,0,17,WIND,ARIZONA,Arizona
488,2010,THUNDERSTORM WIND,AZ,625,0,0,1,625,STORMS,ARIZONA,Arizona
489,2010,TORNADO,AZ,971.53,0,0,10,971.53,TORNADO,ARIZONA,Arizona
490,2010,TSTM WIND,AZ,155,0,0,4,155,STORMS,ARIZONA,Arizona
491,2010,TSTM WIND/HAIL,AZ,0,0,0,1,0,RAIN/HAIL,ARIZONA,Arizona
492,2010,URBAN/SML STREAM FLD,AZ,20,10,0,0,30,FLOODS,ARIZONA,Arizona
493,2010,WILDFIRE,AZ,2.5,0,0,0,2.5,HOT/DRY WEATHER,ARIZONA,Arizona
494,2010,WINTER WEATHER,AZ,400,0,0,0,400,COLD WEATHER,ARIZONA,Arizona
495,2011,DUST STORM,AZ,100,0,0,0,100,STORMS,ARIZONA,Arizona
496,2011,FLASH FLOOD,AZ,50,0,0,0,50,FLOODS,ARIZONA,Arizona
497,2011,HEAVY RAIN,AZ,15,0,0,0,15,RAIN/HAIL,ARIZONA,Arizona
498,2011,HIGH WIND,AZ,100,0,0,0,100,SURGE/SURF,ARIZONA,Arizona
499,2011,ICE STORM,AZ,10,0,0,0,10,SNOW/ICE,ARIZONA,Arizona
500,2011,LIGHTNING,AZ,0,0,0,1,0,LIGHTNING,ARIZONA,Arizona
501,2011,STRONG WIND,AZ,25,0,0,0,25,WIND,ARIZONA,Arizona
502,2011,THUNDERSTORM WIND,AZ,1.5,0,0,0,1.5,STORMS,ARIZONA,Arizona
503,2011,TORNADO,AZ,285,0,0,0,285,TORNADO,ARIZONA,Arizona
504,2011,WINTER STORM,AZ,0,0,1,5,0,COLD WEATHER,ARIZONA,Arizona
505,2011,WINTER WEATHER,AZ,130,0,0,2,130,COLD WEATHER,ARIZONA,Arizona
506,2012,DENSE FOG,AZ,0,0,0,10,0,FOG,ARIZONA,Arizona
507,2012,FLASH FLOOD,AZ,75,0,0,0,75,FLOODS,ARIZONA,Arizona
508,2012,FLOOD,AZ,204,0,0,0,204,FLOODS,ARIZONA,Arizona
509,2012,HEAVY RAIN,AZ,15,0,0,0,15,RAIN/HAIL,ARIZONA,Arizona
510,2012,HEAVY SNOW,AZ,0,0,1,26,0,SNOW/ICE,ARIZONA,Arizona
511,2012,HIGH WIND,AZ,632,0,0,0,632,SURGE/SURF,ARIZONA,Arizona
512,2012,ICE STORM,AZ,100,0,0,0,100,SNOW/ICE,ARIZONA,Arizona
513,2012,LIGHTNING,AZ,0,0,1,3,0,LIGHTNING,ARIZONA,Arizona
514,2012,STRONG WIND,AZ,113,0,1,0,113,WIND,ARIZONA,Arizona
515,2012,THUNDERSTORM WIND,AZ,350,0,0,0,350,STORMS,ARIZONA,Arizona
516,2012,TORNADO,AZ,275,0,0,0,275,TORNADO,ARIZONA,Arizona
517,2012,WINTER STORM,AZ,0,0,1,5,0,COLD WEATHER,ARIZONA,Arizona
518,2001,COLD,AR,0,0,1,0,0,COLD WEATHER,ARKANSAS,Arkansas
519,2001,COLD/WIND CHILL,AR,700,0,0,0,700,COLD WEATHER,ARKANSAS,Arkansas
520,2001,FLASH FLOOD,AR,3189.3,0,2,0,3189.3,FLOODS,ARKANSAS,Arkansas
521,2001,FLOOD,AR,240,0,0,0,240,FLOODS,ARKANSAS,Arkansas
522,2001,GUSTY WINDS,AR,5,0,0,0,5,WIND,ARKANSAS,Arkansas
523,2001,HAIL,AR,264.44,0,0,0,264.44,RAIN/HAIL,ARKANSAS,Arkansas
524,2001,HEAVY RAIN,AR,0,0,1,0,0,RAIN/HAIL,ARKANSAS,Arkansas
525,2001,HEAVY SNOW,AR,275.06,20,0,0,295.06,SNOW/ICE,ARKANSAS,Arkansas
526,2001,HIGH WIND,AR,559,0,0,0,559,SURGE/SURF,ARKANSAS,Arkansas
527,2001,ICE STORM,AR,1266.6,0,1,0,1266.6,SNOW/ICE,ARKANSAS,Arkansas
528,2001,LIGHTNING,AR,171,0,0,1,171,LIGHTNING,ARKANSAS,Arkansas
529,2001,STRONG WIND,AR,315,0,1,0,315,WIND,ARKANSAS,Arkansas
530,2001,THUNDERSTORM WIND,AR,287.55,0,0,4,287.55,STORMS,ARKANSAS,Arkansas
531,2001,THUNDERSTORM WINDS,AR,245.5,0,0,0,245.5,STORMS,ARKANSAS,Arkansas
532,2001,TORNADO,AR,3119.1,0,13,218,3119.1,TORNADO,ARKANSAS,Arkansas
533,2001,TSTM WIND,AR,1147.7,0,0,6,1147.7,STORMS,ARKANSAS,Arkansas
534,2001,TSTM WIND/HAIL,AR,0.5,0,0,0,0.5,RAIN/HAIL,ARKANSAS,Arkansas
535,2001,URBAN/SML STREAM FLD,AR,4,0,0,0,4,FLOODS,ARKANSAS,Arkansas
536,2001,WILDFIRE,AR,870,1,0,1,871,HOT/DRY WEATHER,ARKANSAS,Arkansas
537,2001,WINTER STORM,AR,215.04,0,1,0,215.04,COLD WEATHER,ARKANSAS,Arkansas
538,2001,WINTER WEATHER,AR,20,0,0,0,20,COLD WEATHER,ARKANSAS,Arkansas
539,2002,COLD/WIND CHILL,AR,0,0,1,0,0,COLD WEATHER,ARKANSAS,Arkansas
540,2002,FLASH FLOOD,AR,429,0,1,0,429,FLOODS,ARKANSAS,Arkansas
541,2002,FLOOD,AR,15,0,0,0,15,FLOODS,ARKANSAS,Arkansas
542,2002,HAIL,AR,656.62,0,0,0,656.62,RAIN/HAIL,ARKANSAS,Arkansas
543,2002,HEAVY SNOW,AR,369,0,0,0,369,SNOW/ICE,ARKANSAS,Arkansas
544,2002,HIGH WIND,AR,50,0,0,0,50,SURGE/SURF,ARKANSAS,Arkansas
545,2002,ICE STORM,AR,235,0,1,0,235,SNOW/ICE,ARKANSAS,Arkansas
546,2002,LIGHTNING,AR,180.5,0,1,2,180.5,LIGHTNING,ARKANSAS,Arkansas
547,2002,STRONG WIND,AR,267,0,0,0,267,WIND,ARKANSAS,Arkansas
548,2002,THUNDERSTORM WIND,AR,3575.5,0,0,5,3575.5,STORMS,ARKANSAS,Arkansas
549,2002,THUNDERSTORM WINDS,AR,100,0,0,0,100,STORMS,ARKANSAS,Arkansas
550,2002,TORNADO,AR,6385,0,22,392,6385,TORNADO,ARKANSAS,Arkansas
551,2002,TSTM WIND,AR,1396.4,0,1,16,1396.4,STORMS,ARKANSAS,Arkansas
552,2002,WILDFIRE,AR,50,0,0,0,50,HOT/DRY WEATHER,ARKANSAS,Arkansas
553,2002,WINTER STORM,AR,846,0,0,0,846,COLD WEATHER,ARKANSAS,Arkansas
554,2002,WINTER WEATHER,AR,0,0,1,0,0,COLD WEATHER,ARKANSAS,Arkansas
555,2003,EXTREME COLD,AR,0,0,1,0,0,COLD WEATHER,ARKANSAS,Arkansas
556,2003,FLASH FLOOD,AR,2782.2,0,2,0,2782.2,FLOODS,ARKANSAS,Arkansas
557,2003,FLOOD,AR,5089.01,2815,1,0,7904.01,FLOODS,ARKANSAS,Arkansas
558,2003,HAIL,AR,3606.41,5,0,1,3611.41,RAIN/HAIL,ARKANSAS,Arkansas
559,2003,HEAVY SNOW,AR,220,0,0,0,220,SNOW/ICE,ARKANSAS,Arkansas
560,2003,HIGH WIND,AR,75.1,0,0,0,75.1,SURGE/SURF,ARKANSAS,Arkansas
561,2003,LIGHTNING,AR,665,0,1,3,665,LIGHTNING,ARKANSAS,Arkansas
562,2003,STRONG WIND,AR,0,0,1,0,0,WIND,ARKANSAS,Arkansas
563,2003,THUNDERSTORM WIND,AR,1744,0,0,0,1744,STORMS,ARKANSAS,Arkansas
564,2003,THUNDERSTORM WINDS,AR,560,0,0,0,560,STORMS,ARKANSAS,Arkansas
565,2003,TORNADO,AR,20945.43,1.13,164,1512,20946.56,TORNADO,ARKANSAS,Arkansas
566,2003,TSTM WIND,AR,3455.3,0,0,17,3455.3,STORMS,ARKANSAS,Arkansas
567,2003,WILDFIRE,AR,300,0,0,2,300,HOT/DRY WEATHER,ARKANSAS,Arkansas
568,2003,WINTER STORM,AR,5,0,0,0,5,COLD WEATHER,ARKANSAS,Arkansas
569,2003,WINTER WEATHER,AR,10,0,0,1,10,COLD WEATHER,ARKANSAS,Arkansas
570,2004,FLASH FLOOD,AR,4791.8,5,10,0,4796.8,FLOODS,ARKANSAS,Arkansas
571,2004,FLOOD,AR,14521.7,1905,3,0,16426.7,FLOODS,ARKANSAS,Arkansas
572,2004,FROST/FREEZE,AR,0,300,0,0,300,COLD WEATHER,ARKANSAS,Arkansas
